"cardId","variantIds","canonicalIds","language","setId","setCode","collectorNumber","distinctions","reason"
"31636f4a-cef4-48fb-bd77-e87f0f7bb17c","0d699b95-58a3-4055-bb16-54b729bd62a4|f5c1fa40-91f5-45ac-8910-3947aa11776e","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:061:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:061:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","061","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"21aa4efb-3016-4b74-ab6b-8c8c82d52efd","0e75339a-4795-4d93-b995-8409c3ed34b3|af042521-bd87-4177-a9fd-7f2d12f6127c","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:062:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:062:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","062","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"825c08e4-01cc-477d-b8df-485cacd17efd","3182723a-b271-4701-800c-329f4626e376|6af8a059-023a-4a2c-9608-ce54dc073f53","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:066:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:066:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","066","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"019a06af-b1a8-44d8-b7dd-18a4541deb59","35300e22-4e0e-456f-8929-2e3d3adf8938|fd224044-81f3-42ca-b652-75fc54b89a1f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:067:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:067:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","067","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"88abddfe-4b3d-4ea4-a2b2-5b000db2b46e","363d2eba-b831-4034-86ba-d2c415e0db3a|bca14a8d-bc23-405b-9022-5d7ccde4ccde","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:068:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:068:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","068","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"5d474700-4719-4138-acd0-d732910fce8a","10b560ea-ce1c-4f75-988a-71d7879cb1be|a46c0039-58d9-4838-84fa-f1c2ac8e1a49","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:069:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:069:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","069","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"df858dbc-9e4a-483c-94f3-f8a7f7c655b0","0f2847a0-2079-46ed-ae1d-9036f886570e|9adc4eb0-f7bb-4ae2-bcc4-dac01cada18e","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:071:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:071:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","071","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"87d1e3fa-c50e-449e-a117-f61c116da177","11accf9d-1401-405e-b1fa-6558aa92c310|d0f4dd85-4b97-4af2-b133-efcbaf2f7d95","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:072:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:072:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","072","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"55253994-9c78-4623-b34d-585c0ee887a6","0797dd23-2eb5-490c-9326-7337e97db09f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:076:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","076","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"bdda59a6-28bd-4f07-bee7-4751a52259c3","3d7362d3-24b9-4d37-af07-61c55e74c738|ccc1d1f1-3eb3-4a6a-b588-bed83f641043","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:077:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:077:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","077","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"d15d80f4-283c-4f0c-8e87-2631de3778da","1c4eeb76-9afc-483b-ba63-0a32a1a9d207|2a6eece5-c92e-44a0-a224-434480a47150","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:079:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:079:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","079","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"898f6540-24ce-4e9b-90c6-6f4c590f7434","29ebe1d0-744d-4a81-9b87-af4fbb7b578a|cfb355f8-84de-4710-9fa2-9555658daa89","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:081:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:081:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","081","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"dccc0985-82d7-4e5b-b503-832c5efe8a8c","047ef373-db2a-4555-a096-85c97835c015|a8b00721-ce42-40be-8e63-f379668577ed","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:085:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:085:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","085","reverse_holo|holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"6d6c2869-6dd3-4be5-b778-dfda2f7e765b","2868023a-74ce-4eed-b621-17cb0e107d5e|dabc8f7c-0a08-46a2-9fd0-caae609f4196","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:087:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:087:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","087","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"c2270dd0-1847-4156-9ed2-7ebd9097822f","3da9be1c-0c06-4b0d-8136-7a93148f8f47|ae0e90dd-c569-4dd9-ad06-2db4101c1024","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:088:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:088:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","088","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"5ccf3511-9ee7-40d2-bdca-763f60350618","2814968f-3e60-4f7f-8370-443ab41f2548|31c18654-a020-4e87-b230-6168269325df","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:090:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:090:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","090","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"53105b7f-68db-4cce-81f6-8eeaa8b10c30","19af3d94-199c-4b5c-87c1-9082430da670|e49eaa1c-b7c9-4d92-80c3-27a6776a8ea1","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:092:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:092:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","092","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"a7732090-a80d-4297-94e6-66ea92f7e7e0","1bc0388f-f980-4de0-a384-872f96a5e3b0|7791ac8b-b9a4-45c5-be05-97107491b9dc","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:093:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:093:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","093","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"3394e91d-54bc-40c9-a36d-ff767ec52bfd","39c8e42d-817b-4250-83e1-9e80439c3f77|66fc50f1-51bb-47d0-830b-0e08835dc3ef","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:097:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:097:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","097","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"875043e8-61bd-41a5-8030-51b4f44e2294","0cd9b78d-b4a7-4c61-b732-be3df622be95|0f9d8e1f-601c-426b-80d1-90f3a6d3a0c9","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:098:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:098:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","098","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"fbcc44c1-c4e4-4d69-8aa5-85ac609428fc","0ae72f49-9bbb-496e-9473-61e6df244ee0|e069e850-9b2c-4f77-a25f-589d74b472e5","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:100:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:100:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","100","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"12c384af-2709-4769-bb6b-2c80f980b4bb","16612936-c73d-4d68-b7f3-3bc5e3ce7534|569dd4cf-984d-4280-9b8d-9d6affe36768","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:106:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:106:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","106","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"98cef578-6c40-40f1-b17c-00dc24f90ef1","0d183dc5-7865-419e-acfe-bfd06fedcf02|bee9764d-a95a-49b0-b96b-940ed1a6a4fb","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:108:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:108:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","108","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"2bf7cf25-3b77-4abf-86eb-c875590f8a53","01550462-bd68-4300-88bc-488d561d22a2|95894c56-2c5a-4a5e-9741-eaef1f79b18a","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:111:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:111:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","111","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"d91e09f8-5698-4d81-af18-3d28d643ec58","1fef0292-3d51-4375-81ad-03388eeab9fc|b812a15c-8b6e-4332-87bf-8a18671c353f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:116:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:116:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","116","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"6afed3c3-f3a3-4182-b006-9749be391faa","197a85dc-3e54-4f56-83c0-5344de24a988|957f8b34-9b87-4f74-8c89-618473d3b235","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:118:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:118:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","118","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"8d05ccb3-f4d8-4d86-8c18-4582e00009b1","1fb71a6d-a328-418b-9702-20cea7d3cd28|64c30da4-a12c-4245-b3fd-f417167ac08d","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:120:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:120:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","120","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"6062f726-230b-454d-9f17-133a61fc1a34","0dd31cd1-0620-49cf-9660-5c1fd0713fdc|f5ead69e-5740-4a17-b202-7f2c75b8eddc","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:126:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:126:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","126","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"140feed4-664f-4458-8214-8f05c447baed","02721015-6bd0-422b-8656-97885890e8c5|86a9151d-20cd-4c2e-afe2-9aef11598c42","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:127:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:127:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","127","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"fe90d5fb-1954-4376-a1d2-70d034c96d65","0c880f0f-cf60-4d39-a073-412434fad5bc|87487b3a-bb73-4e03-bb81-1d720d6a7fdc","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:128:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:128:normal","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","128","reverse_holo|normal","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"d4a0b1c7-ee44-40e4-a32b-5da857598b48","2b360031-34f4-45a1-b992-27efd6a45b1a|f74facc9-47c7-42d4-9e76-4a6e0d70bc42","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:129:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:129:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","129","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"d20b4f20-1038-483c-9fd1-17c4770255db","17d47709-4eb0-4df9-9b71-9c56f76632cf|2bf9ea2d-5452-497c-bca7-e0bacfb0504f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:131:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:131:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","131","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"9034045f-6547-42fc-b948-c89f0430f592","0d2bcc0c-ebc5-421a-9889-9ccd7f4268c1|5169855c-0976-4601-8ced-63068c69eaf7","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:136:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:136:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","136","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"0160f4c3-2b55-4fb3-884f-cda11be8a3d5","0cda7bc6-ae30-42d1-b621-d99ab6079071|2cfda5e8-fe23-432d-a20e-e197b47ef17b","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:138:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:138:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","138","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"dfce1016-75fb-461d-81ba-6fda18f460d6","07af2830-8a98-4df2-8ad1-cb1d7eaee647|e5ab7fa9-1df1-4872-b572-3f9cabff4465","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:141:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:141:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","141","reverse_holo|holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"3ff07463-f877-42b9-b274-ff21199dc637","25c519da-b132-463d-9514-1a02158c1a9e|5a8a261a-9621-4469-b258-50e9612bf5f7","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:142:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:142:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","142","reverse_holo|holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"77c9520a-9cf3-42c4-8815-71ba2baa8086","1a3092e3-0e5d-4ae8-ad74-ede6c8928aee|8722da46-f394-48f6-83d8-a5066e8b711f","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:143:normal|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:143:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","143","normal|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"dc6ed84c-dc74-4ff7-a28e-afe296713fe6","14c788d5-cab3-48fa-86a9-23d18e5ecd3f|d195aa51-fc41-4977-80b1-1a334c4c327e","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:144:reverse_holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:144:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","144","reverse_holo|holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"ec8bf8ea-993e-4b01-ae62-b1179c530fdf","22aa91d6-c6a7-4ab1-a2be-d9e855801d05","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:145:holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","145","holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
"b0562a95-9a33-41a2-9974-b44d25cd3bdb","24b9854f-9900-46b8-9044-e4d73f914765|d064bc8d-e148-4718-a8b0-656e9476ca25","pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:146:holo|pokemon:zh-tw:3c0c1ae1-7d62-4384-97f1-734ff9460162:146:reverse_holo","zh-tw","3c0c1ae1-7d62-4384-97f1-734ff9460162","SV2a","146","holo|reverse_holo","No face returned by set API. Exact-printing manifest could not be read; verify existing approved assets before manual sourcing."
