"cardId","variantIds","canonicalIds","language","setId","setCode","collectorNumber","distinctions","reason"
"7e3d95b9-23de-43b2-9531-1c86cab5615e","c575b107-f5f9-4a78-97b8-d35c60e7a5d5","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:030:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","030","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"d8a65389-285b-4769-959f-7a9238eb8bd5","472b2a75-3eb0-40e1-af3e-02c0ad6892be","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:031:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","031","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"91bb3d4e-d594-4af5-9411-6fa965d0a57d","32012ece-328a-4ca1-a28d-d060c3bdc223","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:032:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","032","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"5acb427d-08f8-4300-8a8e-e121268aa4ea","fe4a49c0-78c3-4a66-b8ba-944bc48f16ff","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:033:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","033","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"350dce47-a40b-4441-b382-089dd20e7a31","00bc0beb-d890-42a5-9aad-62b6c5e1bbbc","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:034:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","034","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"7c61abbc-d1e5-41d4-97f5-f7017fa96a42","c86beefe-3f2d-48e3-96a9-81cab5194be6","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:035:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","035","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"b8be3422-2a6c-43cd-b8f2-f922936fda45","6de6d2af-6959-419b-a4ab-c1dfaffa1d1c","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:036:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","036","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"e98b7f0d-12a0-42e8-8073-47857db80179","d548067d-d0f4-4e84-927f-1d9f14b95b70","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:037:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","037","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"776fb082-d90b-4cda-ab18-c9822a6cef94","282497e5-4eae-4a6d-8acb-cf548a6922c6","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:038:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","038","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"ada5c92f-46c8-4df3-b0bf-bd7addd14957","0fa4b725-f3ed-4962-a8ee-249438ddf768","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:039:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","039","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"beb05375-d804-4607-99d4-66178690978a","47df5d11-2d0f-4354-b1f7-49bc350fd01c","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:040:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","040","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"bebd8df1-4651-4ff5-8c8a-96935ebbbb71","6231d580-f524-4d57-a581-d580d610e884","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:041:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","041","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"5e6d7af3-96da-445b-bcee-287d577c525b","f0dab919-772b-4531-8d99-c47198e76df6","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:042:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","042","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"c9c51a39-e848-427f-8019-41b9c6a23db4","813e4472-0001-47c2-b33e-d723bb27aef0","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:043:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","043","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"594a24bd-95bd-458b-8831-89ad3caf2f66","ac120502-b5df-4b58-bc13-600741a587dd","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:044:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","044","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"ee6b8f8c-977c-4b0a-800e-e7bf7763f727","4ca2babb-3691-4c1a-a890-0216dc07dc9c","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:045:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","045","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"7163c480-eb69-47cf-8961-4c1a237ca637","7c92f7a3-71ee-4f68-89a4-994a4efb7ec8","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:046:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","046","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"1221d261-8484-451b-b18d-42e4f68cf6c2","950d9c6e-9c97-4cbd-af1c-02916b8e1e82","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:047:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","047","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"a606dd8e-0934-474a-9427-9842eea84c5b","8caeb9d1-d8f3-4520-b6e8-0c6ad3605c5b","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:048:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","048","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"4e46392a-9802-4a50-9fc5-189c99fc9eab","d78a66ba-9f78-4cd4-88d8-111f531fe0f3","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:049:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","049","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"2c8668e2-f84b-48d0-a5a7-a2b21fb23cc0","85b1505d-3bb8-4f49-a3e8-dfc2ca982e33","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:050:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","050","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"065c46e4-f869-4429-b4b2-beb2104ab80e","83864489-7b64-4b5f-bc5c-e10c1338f16a","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:051:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","051","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"620a1729-3a50-4f93-b1a3-166aee5d7d77","6a8cfafd-b7f0-4bc3-bc2c-aa4ffead383c","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:052:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","052","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"5bfb8976-405d-495c-9fba-219b00922edd","7a50664b-a291-4f8d-b091-b6ff39ebdab7","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:053:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","053","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"88b4a064-0d68-40b4-af3e-ec036b135cfe","57248894-1b20-44ea-83f3-30f04648a907","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:054:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","054","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"bb8d3c31-6564-457f-a0d1-c1d7e4971927","0a0fa5fe-16f5-4b1c-b6ca-37f73cd89d9c","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:055:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","055","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"ecc835f9-fa5d-429d-9fd9-f51d05099954","da254c05-f316-40d3-8121-1def7cc84cea","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:056:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","056","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"51ff2f9b-3e12-4d30-a596-6cc9bfc9d42e","f1953a9f-427c-4b34-b442-88ad0ca215e0","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:057:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","057","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"a3bcec34-4455-4383-bdef-e1889056afd6","c1ef7fb2-2fe1-4beb-b19b-a8cb71e03a54","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:058:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","058","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"ce861656-681c-4e70-8e47-476ede34d667","e2e5900a-aef1-4e17-8a0f-6e2f9e64c611","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:059:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","059","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"03d2765d-3817-4e70-85de-c3107552220b","6fc19bbd-59e4-4979-b315-28d6a306bce8","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:060:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","060","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"0f5398cd-e6ac-49c9-8084-48cd0f7a10e1","c92a13a9-48aa-4921-ba7c-cd5efe545a64","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:061:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","061","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"8485bcb1-673c-4675-8317-6ac355a1d6c4","9636885c-c5a7-4222-a2f6-3f6e64015d19","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:062:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","062","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"75c574de-1eb4-4a1c-8873-d8e543ddf966","be3eb8db-6cc6-4d18-910c-ba89d038edeb","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:063:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","063","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"ce7e3db9-01c4-4f90-b4be-ccd1a0e33846","7a5e27b5-46a7-48ed-8c2f-b74b7b11f4ad","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:064:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","064","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"caa73c84-b798-45d9-8b0d-b9db7e964a44","4a389fce-502d-4756-a507-0ecfe54a955d","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:065:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","065","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"b2f93d1d-1683-4591-b224-8a35e56948f6","683c7f58-5a5f-4e31-a70a-556844b00f4f","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:066:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","066","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"8767e538-b295-4bf6-8582-25b39e64513e","3ee70597-cd65-4737-a9db-56fd2cb430f7","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:067:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","067","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"4ada0edd-0a49-40fb-bd44-6c7e517d556f","ea0dcf77-f899-4bb9-9be0-cc85bef55cb3","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:068:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","068","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"8d2a2e3c-b170-4af6-bc44-d86a4d0e2e6d","92187903-c561-44fa-97ac-315b80b01a19","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:069:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","069","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"5b97c176-ec2c-402a-a662-83af69562ac7","7f1b7a07-1a9d-472f-9a75-6c5d50643c18","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:070:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","070","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"afe0a4c7-1902-4bbc-890f-a86fa77391cf","f6d5c48d-03aa-4b6e-a930-ffa22146f0b3","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:071:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","071","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"297ba603-b867-4295-b8ea-10b5b3cfa9ae","c9138a42-08fd-4197-aeae-31bd581ca974","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:072:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","072","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"5eedc460-6565-4ae1-a6b1-15a69f1583f9","20f34e5d-553e-4a56-a588-512dfa8d8bcd","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:073:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","073","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"78119fa9-727d-4c10-9e8c-81333ea232c1","fa750d21-cd4a-4cf0-9c77-2ce498f479bd","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:074:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","074","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"3429b97b-f1a3-4ad9-860f-c1d9ac1e8aa9","bbe6b749-4217-45b8-98d5-52bf4455d754","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:075:holo","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","075","holo","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"e9bd003d-3511-41ce-9935-b28df90d4fd4","9b2d2c9a-4f84-4ee6-9798-208679cb6f01","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:076:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","076","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"1ad9017f-c421-4169-a082-8a2b873cc87d","d4470cb4-7f7f-4992-943b-dd9cf51eede2","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:077:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","077","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
"0e1dfcb0-a9ec-49e2-9c3f-f06c1e19ab27","e538ee9e-4dac-453c-b8e3-0ece7d3f8d60","pokemon:zh-tw:496f02eb-5cda-4b1b-a5cf-e46816c6f834:078:normal","zh-tw","496f02eb-5cda-4b1b-a5cf-e46816c6f834","SV1V","078","normal","No approved face in complete public card response or exact-printing manifest; one native-language face needed for ordinary finishes."
